id,prereqClass,textContent
 28 , 0 , parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages functional programming sml basics programming proving  numbers programming proving  lists asymptotic analysis sequential sorting parallel sorting polymorphism  specs checks  datatypes datatypes  functions arguments higher order functions tail recursion  continuations regular expression matching regular expression matching regular expression matching iii  staging exceptions cost semantics  sequences n body simulation modules  signatures  structures  type abstraction modules  dictionaries using type classes functors red black trees game game  io scheduling  parallelism effects parallelism effects mutation  persistent emphemeral data structures benign effects processes streams
 29 , 1 , foundations programming languages introduction  programming language  rule induction  rule induction  binding  substitution dynamics  statics  safety abstract syntax de bruijn indices  functions gödel t pcf  substitution lemma  definability undefinability products sums products  sums  pattern matching  recursive types objects dynamic dispatch proof techniques  dynamic languages dynamic languages typed languages dynamic hybrid typing  church λ calculus modernized algol dynamic typing refinements  scoped assignables assignable references system f polymorphism polymorphism  representation independence  evaluation dynamics cost dynamics parallelism  nested data parallelism  control stacks  stacks  brent theorem  free assignables  monads futures speculations  call by need  communication π calculus concurent algol concurent algol  proofs programs judgments types dependently typed programming compiler design   instruction selection    register allocation    liveness analysis    dataflow analysis    static single assignment form    lexical analysis    context free grammars    predictive parsing    intermediate representation    calling conventions    static semantics    dynamic semantics    mutable store    structs    basic optimizations   loop optimizations    array bounds checking     memory optimizations     decompilation   garbage collection     incremental collection     low level virtual machine     polymorphism   session typed concurrency   code obfuscation        jit compilation
 30 , 0 , compiler design   instruction selection    register allocation    liveness analysis    dataflow analysis    static single assignment form    lexical analysis    context free grammars    predictive parsing    intermediate representation    calling conventions    static semantics    dynamic semantics    mutable store    structs    basic optimizations   loop optimizations    array bounds checking     memory optimizations     decompilation   garbage collection     incremental collection     low level virtual machine     polymorphism   session typed concurrency   code obfuscation        jit compilation foundations programming languages introduction  programming language  rule induction  rule induction  binding  substitution dynamics  statics  safety abstract syntax de bruijn indices  functions gödel t pcf  substitution lemma  definability undefinability products sums products  sums  pattern matching  recursive types objects dynamic dispatch proof techniques  dynamic languages dynamic languages typed languages dynamic hybrid typing  church λ calculus modernized algol dynamic typing refinements  scoped assignables assignable references system f polymorphism polymorphism  representation independence  evaluation dynamics cost dynamics parallelism  nested data parallelism  control stacks  stacks  brent theorem  free assignables  monads futures speculations  call by need  communication π calculus concurent algol concurent algol  proofs programs judgments types dependently typed programming
 31 , 1 , parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages database db applications  readings      introduction  r g chapter             1   sample sqlite3 database  see                 readme txt file      entity relationship model     relational model     relational algebra     relational calculus     sql  query language part     sql  query language part     2 r g chapter 5   sql      part 3   app  development  r g chapter 6   code example     storing data disks      buffers  files     tree structured indexes     file organizations   indexing     hashing     sorting   query evaluation relational operators       relational operators continued  same foils  r g             chapter 12 14   review      query optimization  r g chapter 15 plus system r             optimizer   selinger paper     schema refinement normalization      schema refinement normalization              physical database design tuning  r g chapter 20      database design methodology  not book   methodology     transaction overview concurrency control     concurrency control part 2     concurrency control part 3     logging recovery part 1 logging recovery part 2     spatial data     data warehousing data mining distr  dbmss bonus multimedia db
 32 , 0 , database db applications  readings      introduction  r g chapter             1   sample sqlite3 database  see                 readme txt file      entity relationship model     relational model     relational algebra     relational calculus     sql  query language part     sql  query language part     2 r g chapter 5   sql      part 3   app  development  r g chapter 6   code example     storing data disks      buffers  files     tree structured indexes     file organizations   indexing     hashing     sorting   query evaluation relational operators       relational operators continued  same foils  r g             chapter 12 14   review      query optimization  r g chapter 15 plus system r             optimizer   selinger paper     schema refinement normalization      schema refinement normalization              physical database design tuning  r g chapter 20      database design methodology  not book   methodology     transaction overview concurrency control     concurrency control part 2     concurrency control part 3     logging recovery part 1 logging recovery part 2     spatial data     data warehousing data mining distr  dbmss bonus multimedia db parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages
 33 , 1 , parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages foundations programming languages introduction  programming language  rule induction  rule induction  binding  substitution dynamics  statics  safety abstract syntax de bruijn indices  functions gödel t pcf  substitution lemma  definability undefinability products sums products  sums  pattern matching  recursive types objects dynamic dispatch proof techniques  dynamic languages dynamic languages typed languages dynamic hybrid typing  church λ calculus modernized algol dynamic typing refinements  scoped assignables assignable references system f polymorphism polymorphism  representation independence  evaluation dynamics cost dynamics parallelism  nested data parallelism  control stacks  stacks  brent theorem  free assignables  monads futures speculations  call by need  communication π calculus concurent algol concurent algol  proofs programs judgments types dependently typed programming
 34 , 0 , foundations programming languages introduction  programming language  rule induction  rule induction  binding  substitution dynamics  statics  safety abstract syntax de bruijn indices  functions gödel t pcf  substitution lemma  definability undefinability products sums products  sums  pattern matching  recursive types objects dynamic dispatch proof techniques  dynamic languages dynamic languages typed languages dynamic hybrid typing  church λ calculus modernized algol dynamic typing refinements  scoped assignables assignable references system f polymorphism polymorphism  representation independence  evaluation dynamics cost dynamics parallelism  nested data parallelism  control stacks  stacks  brent theorem  free assignables  monads futures speculations  call by need  communication π calculus concurent algol concurent algol  proofs programs judgments types dependently typed programming parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages
 35 , 1 , parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages constructive logic clue  natural deduction  verifications uses  tutch harmony  proofs programs  soundness completeness  β reduction substitution  substitution sequent calculus  quantifiers  sequent calculus  cut elimination  natural numbers  cut elimination  classical logic  classical logic computation  theorem proving  inversion  theorem proving  g4ip  theorem prover  logic programming  prolog  prolog  typed prolog   higher order logic programming  higher order logic programming  g4ip prolog  total logic programming  dependent types  lf type theory  higher order abstract syntax  higher order judgments  logic programming elf  logic programming elf  twelf  linear logic  linear logic
 36 , 0 , constructive logic clue  natural deduction  verifications uses  tutch harmony  proofs programs  soundness completeness  β reduction substitution  substitution sequent calculus  quantifiers  sequent calculus  cut elimination  natural numbers  cut elimination  classical logic  classical logic computation  theorem proving  inversion  theorem proving  g4ip  theorem prover  logic programming  prolog  prolog  typed prolog   higher order logic programming  higher order logic programming  g4ip prolog  total logic programming  dependent types  lf type theory  higher order abstract syntax  higher order judgments  logic programming elf  logic programming elf  twelf  linear logic  linear logic parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages
 37 , 1 , parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 38 , 0 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions parallel sequential data structures algorithms overview sequencing genome algorithmic cost models divide conquer data abstraction sequences  data abstraction sequences  collect single threaded sequences sets tables randomized algorithms quicksort graphs  graph representations  graph search shortest weighted paths  shortest weighted paths  graph contraction graph contraction binary search trees treaps binary search trees treaps ordered sets augmented trees dynamic programming dynamic programming hash tables  priority queues leftist heaps  other parallel languages
 39 , 1 , diﬀerential integral calculus limit function calculating limits using limit laws continuity limits infinity  horizontal asymptotes derivatives rates change derivative function derivatives polynomials exponential functions product quotient rules derivatives trigonometric functions chain rule implicit differentiation derivatives logarithmic functions rates change natural social sciences exponential growth decay related rates more practice related rates linear approximations differentials hyperbolic functions maximum minimum values mean value theorem derivatives affect shape graph indeterminate forms l hospital rule summary curve sketching more practice curve sketching optimization problems more practice optimization problems antiderivatives areas distances definite integral fundamental theorem calculus indefinite integrals net change theorem substitution rule integration by parts fundamentals statistical modeling  theory probability mathematical statistics probability models distribution theory  practice statistical inference based use maximum likelihood estimation  applications statistical modeling inference  using case studies drawn social  physical biomedical sciences
 40 , 0 , fundamentals statistical modeling  theory probability mathematical statistics probability models distribution theory  practice statistical inference based use maximum likelihood estimation  applications statistical modeling inference  using case studies drawn social  physical biomedical sciences diﬀerential integral calculus limit function calculating limits using limit laws continuity limits infinity  horizontal asymptotes derivatives rates change derivative function derivatives polynomials exponential functions product quotient rules derivatives trigonometric functions chain rule implicit differentiation derivatives logarithmic functions rates change natural social sciences exponential growth decay related rates more practice related rates linear approximations differentials hyperbolic functions maximum minimum values mean value theorem derivatives affect shape graph indeterminate forms l hospital rule summary curve sketching more practice curve sketching optimization problems more practice optimization problems antiderivatives areas distances definite integral fundamental theorem calculus indefinite integrals net change theorem substitution rule integration by parts
 41 , 1 , diﬀerential integral calculus limit function calculating limits using limit laws continuity limits infinity  horizontal asymptotes derivatives rates change derivative function derivatives polynomials exponential functions product quotient rules derivatives trigonometric functions chain rule implicit differentiation derivatives logarithmic functions rates change natural social sciences exponential growth decay related rates more practice related rates linear approximations differentials hyperbolic functions maximum minimum values mean value theorem derivatives affect shape graph indeterminate forms l hospital rule summary curve sketching more practice curve sketching optimization problems more practice optimization problems antiderivatives areas distances definite integral fundamental theorem calculus indefinite integrals net change theorem substitution rule integration by parts multivariate analysis  matrix algebra  vectors  matrices  systems equations  dot product  cross product  lines planes  optimization  partial derivatives  chain rule  gradient  unconstrained optimization  constrained optimization  lagrange multipliers kuhn tucker theorem   improper integrals  multiple integration  iterated integrals  probability applications  triple integrals  change variables
 42 , 0 , multivariate analysis  matrix algebra  vectors  matrices  systems equations  dot product  cross product  lines planes  optimization  partial derivatives  chain rule  gradient  unconstrained optimization  constrained optimization  lagrange multipliers kuhn tucker theorem   improper integrals  multiple integration  iterated integrals  probability applications  triple integrals  change variables diﬀerential integral calculus limit function calculating limits using limit laws continuity limits infinity  horizontal asymptotes derivatives rates change derivative function derivatives polynomials exponential functions product quotient rules derivatives trigonometric functions chain rule implicit differentiation derivatives logarithmic functions rates change natural social sciences exponential growth decay related rates more practice related rates linear approximations differentials hyperbolic functions maximum minimum values mean value theorem derivatives affect shape graph indeterminate forms l hospital rule summary curve sketching more practice curve sketching optimization problems more practice optimization problems antiderivatives areas distances definite integral fundamental theorem calculus indefinite integrals net change theorem substitution rule integration by parts
 43 , 1 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions  combinatorics  introduction  counting odd sized subsets n set   binomial coefficients  related bijections  compositions  binomial theorem  warm up    semi combinatorial algebraic proofs  stirling numbers second kind   vandermonde convolution   fibonacci numbers   generalized binomial theorem  estimates binomial coefficients   estimates harmonic numbers  overhang stack cards   changemaking  partitions  part    partitions  part   generating function binary trees   book sections 3 1 through 3 6 inclusive  12 1 through 12 3 inclusive  all lectures up february 1 inclusive   catalan numbers   bijection binary trees parenthesized expressions  basic inclusion–exclusion  area spherical triangle  notes inclusion–exclusion   general inclusion–exclusion  probability two numbers being coprime  part    probability two numbers being coprime  part   set families  sperner theorem  statement    partial orders  hasse diagrams  boolean cubes  sperner theorem   littlewood–offord theorem  appetizer erdős–ko–rado theorem   erdős–ko–rado theorem  part   erdős–ko–rado theorem  part  incidences between points lines  number edges c4 free graphs   number edges c4 free graphs  cauchy–schwarz inequality  erdős–szekeres theorem subsequences  statement    erdős–szekeres theorem subsequences  party six  clique anticliques  ramsey theorem  ramsey numbers  course page illustration explained   upper bound ramsey numbers  middle binomial coefficient revisited  lower bound ramsey numbers via pigeonhole principle   colorings  counting proofs  hard boolean functions   two colorability set systems  finite probability spaces  union bound   events  examples probability spaces  non bipartiteness random graph  independent events  construction paradoxical tournaments   random variables  expectation  indicator random variables  linearity expectation  bipartite subgraphs many edges   turán theorem  examples statement   crude version turán theorem   less crude version turán theorem   comparisons quicksort  part    comparisons quicksort  part   homework  7  markov inequality  paranoidal quicksort  alterations  sidon sets   dominating sets  better lower bounds ramsey numbers   asymptotics better lower bounds ramsey numbers  finding several monochromatic triangles   many monochromatic triangles via double counting  goodman theorem   tale experiment design  fano plane  finite projective planes  order projective plane  size projective plane  statement  homework  8  book sections 10 1–10 4  all lectures march 18 april 17 inclusive   size projective plane  incidence graph projective plane  dual projective plane  relation c4 free graphs   construction projective planes prime order   duality projective planes prime order  real projective plane  latin squares  orthogonal latin squares  definition    orthogonal latin squares finite projective planes
 44 , 0 ,  combinatorics  introduction  counting odd sized subsets n set   binomial coefficients  related bijections  compositions  binomial theorem  warm up    semi combinatorial algebraic proofs  stirling numbers second kind   vandermonde convolution   fibonacci numbers   generalized binomial theorem  estimates binomial coefficients   estimates harmonic numbers  overhang stack cards   changemaking  partitions  part    partitions  part   generating function binary trees   book sections 3 1 through 3 6 inclusive  12 1 through 12 3 inclusive  all lectures up february 1 inclusive   catalan numbers   bijection binary trees parenthesized expressions  basic inclusion–exclusion  area spherical triangle  notes inclusion–exclusion   general inclusion–exclusion  probability two numbers being coprime  part    probability two numbers being coprime  part   set families  sperner theorem  statement    partial orders  hasse diagrams  boolean cubes  sperner theorem   littlewood–offord theorem  appetizer erdős–ko–rado theorem   erdős–ko–rado theorem  part   erdős–ko–rado theorem  part  incidences between points lines  number edges c4 free graphs   number edges c4 free graphs  cauchy–schwarz inequality  erdős–szekeres theorem subsequences  statement    erdős–szekeres theorem subsequences  party six  clique anticliques  ramsey theorem  ramsey numbers  course page illustration explained   upper bound ramsey numbers  middle binomial coefficient revisited  lower bound ramsey numbers via pigeonhole principle   colorings  counting proofs  hard boolean functions   two colorability set systems  finite probability spaces  union bound   events  examples probability spaces  non bipartiteness random graph  independent events  construction paradoxical tournaments   random variables  expectation  indicator random variables  linearity expectation  bipartite subgraphs many edges   turán theorem  examples statement   crude version turán theorem   less crude version turán theorem   comparisons quicksort  part    comparisons quicksort  part   homework  7  markov inequality  paranoidal quicksort  alterations  sidon sets   dominating sets  better lower bounds ramsey numbers   asymptotics better lower bounds ramsey numbers  finding several monochromatic triangles   many monochromatic triangles via double counting  goodman theorem   tale experiment design  fano plane  finite projective planes  order projective plane  size projective plane  statement  homework  8  book sections 10 1–10 4  all lectures march 18 april 17 inclusive   size projective plane  incidence graph projective plane  dual projective plane  relation c4 free graphs   construction projective planes prime order   duality projective planes prime order  real projective plane  latin squares  orthogonal latin squares  definition    orthogonal latin squares finite projective planes integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 45 , 1 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions foundations cyber physical systems cyber physical systems  introduction differential equations   domains ode  fol  quiz choice   control hp  syntax  semantics  example safety   contracts dynamical systems   dynamic axioms did you prove you meant prove  truth   proof control loops   invariants invariants proofs  jan  events   delays proofs   arithmetic events delays  stefan  differential equations   differential invariants differential equations   proofs differential invariants  khalil  stuff dynamic logic   dynamical systems differential invariants   proof theory mid semester break ghosts   differential ghosts trains   proofs differential   temporal logic differential   temporal proofs differential ghosts  differential invariants virtual substitution   real equations virtual substitution   real arithmetic safety motion  real arithmetic hybrid systems   games winning strategies   regions game examples winning   proving hybrid games game proofs   separations game proofs logical theory   completeness logical foundations cps
 46 , 0 , foundations cyber physical systems cyber physical systems  introduction differential equations   domains ode  fol  quiz choice   control hp  syntax  semantics  example safety   contracts dynamical systems   dynamic axioms did you prove you meant prove  truth   proof control loops   invariants invariants proofs  jan  events   delays proofs   arithmetic events delays  stefan  differential equations   differential invariants differential equations   proofs differential invariants  khalil  stuff dynamic logic   dynamical systems differential invariants   proof theory mid semester break ghosts   differential ghosts trains   proofs differential   temporal logic differential   temporal proofs differential ghosts  differential invariants virtual substitution   real equations virtual substitution   real arithmetic safety motion  real arithmetic hybrid systems   games winning strategies   regions game examples winning   proving hybrid games game proofs   separations game proofs logical theory   completeness logical foundations cps integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 47 , 1 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions probability theory random processes  elementary probability theory  conditional probability independence  random variables  distribution functions  joint conditional distributions  limit theorems  introduction random processes some elementary ideas spectral analysis information theory will be given
 48 , 0 , probability theory random processes  elementary probability theory  conditional probability independence  random variables  distribution functions  joint conditional distributions  limit theorems  introduction random processes some elementary ideas spectral analysis information theory will be given integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 49 , 1 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions computational neuroscience  visual computation biological systems does mean see    overview visual nervous system  basic anatomy  physiology  multi resolution laplacian analysis  does neuron   synapses system response  fourier analysis  system analysis  adaptation contrast normalization   v1 physiology gabor functions   wavelet analysis texture perception   hebbian learning principal components   information theory coding  independent component analysis   natural  scene statistics   edge detection image segmentation  scene statistics contour grouping  markov random field segmentation  mrf belief propagation  scene recognition  feature selection  boosting  sift  recognition hierarchy  attention context  mt motion physiology  computational modeling motion  unsupervised object learning  tom stepleton   3d scene statistics 3d inference  brian potetz
 50 , 0 , computational neuroscience  visual computation biological systems does mean see    overview visual nervous system  basic anatomy  physiology  multi resolution laplacian analysis  does neuron   synapses system response  fourier analysis  system analysis  adaptation contrast normalization   v1 physiology gabor functions   wavelet analysis texture perception   hebbian learning principal components   information theory coding  independent component analysis   natural  scene statistics   edge detection image segmentation  scene statistics contour grouping  markov random field segmentation  mrf belief propagation  scene recognition  feature selection  boosting  sift  recognition hierarchy  attention context  mt motion physiology  computational modeling motion  unsupervised object learning  tom stepleton   3d scene statistics 3d inference  brian potetz integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 51 , 1 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions computational perception biology perception   perception illusion     philosophy  history senses     retinal computation tunings      linear system  fourier transform  pyramid     striate extrastriate cortex     simple cell image representation      art perception     models perception     efficient sparse codes     models lightness perception  retinex intrinsic       electric fish perception       shape shading        binocular stereo       perceptual organization      texture perception      motion recognition      object recognition      scene  context attention
 52 , 0 , computational perception biology perception   perception illusion     philosophy  history senses     retinal computation tunings      linear system  fourier transform  pyramid     striate extrastriate cortex     simple cell image representation      art perception     models perception     efficient sparse codes     models lightness perception  retinex intrinsic       electric fish perception       shape shading        binocular stereo       perceptual organization      texture perception      motion recognition      object recognition      scene  context attention integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 53 , 1 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions calculus three dimensions  vectors  lines  planes  quadratic surfaces  polar  cylindrical spherical coordinates  partial derivatives  directional derivatives  gradient  divergence  curl  chain rule  maximum minimum problems  multiple integrals  parametric surfaces curves  line integrals  surface integrals  green gauss theorems
 54 , 0 , calculus three dimensions  vectors  lines  planes  quadratic surfaces  polar  cylindrical spherical coordinates  partial derivatives  directional derivatives  gradient  divergence  curl  chain rule  maximum minimum problems  multiple integrals  parametric surfaces curves  line integrals  surface integrals  green gauss theorems integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions
 55 , 1 , integration  differential equations  approximation integration by parts trigonometric integrals trigonometric substitution partial fractions strategy integration approximate integration improper integrals arc length applications integration probability separable equations direction fields euler method modeling differential equations exponential growth decay logistic equation linear equqations predator prey systems sequences newton method series integral test estimates sums comparison tests alternating series absolute convergence ratio root tests strategy testing series power series representations functions power series taylor maclaurin series applications taylor polynomials pplications taylor polynomials second order linear equations nonhomogeneous linear equations applications second order linear equations series solutions  mathematical foundations electrical engineering  1 matlab robust computational tool  used reinforce  enrich integrate ideas throughout course  including software exercises combination homework assignments  2 complex analysis  including rectangular polar representations complex plane associated forms complex arithmetic  powers  roots complex logarithms  complex differentiation  analytic functions cauchy riemann equations  complex taylor series  complex exponential  sinusoidal hyperbolic functions  euler formula  3 fourier analysis  including orthogonality sinusoids  trigonometric exponential forms fourier series  fourier integrals fourier transforms  4 linear  constant coefficient differential equations  including complex exponential solutions homogeneous equations particular solutions polynomial sinusoidal driving functions described by phasors  5 difference equations  emphasis upon relationship differential equations   6 linear algebra matrices  including matrix arithmetic  linear systems equations gaussian elimination  vector spaces rank matrices  matrix inverses determinants  eigenvalue problems relationship systems homogeneous differential equations
